tower_id,tower_name,region,network_type,measurement_date,measurement_hour,avg_latency_ms,avg_download_speed_mbps,avg_upload_speed_mbps,packet_loss_pct,signal_strength_dbm,active_users,data_volume_gb,peak_concurrent_users,call_drop_rate_pct,handover_success_rate_pct,availability_pct
TWR_SEL_005,4G Tower Kajang,Selangor,4G,2024-12-10,22,26.2,487.3,84.4,3.8,-78.2,1062,2437.6,1220,3.0,96.3,99.0
TWR_PNG_001,5G Tower Georgetown,Penang,5G,2024-12-10,8,11.1,790.6,126.9,0.5,-66.6,3418,5696.9,4225,0.6,98.8,97.7
TWR_PNG_001,5G Tower Georgetown,Penang,5G,2024-12-10,12,15.6,739.3,131.9,1.2,-69.4,5067,8831.2,5632,0.8,97.3,98.7
TWR_PNG_001,5G Tower Georgetown,Penang,5G,2024-12-10,14,13.1,913.2,135.0,0.5,-69.9,3000,5248.6,3850,0.9,95.8,97.1
TWR_PNG_001,5G Tower Georgetown,Penang,5G,2024-12-10,18,20.4,817.6,122.0,1.3,-72.3,3492,6202.9,4145,0.8,96.4,99.7
TWR_PNG_001,5G Tower Georgetown,Penang,5G,2024-12-10,20,15.4,800.5,122.2,1.6,-72.8,3347,7038.1,3921,0.6,99.3,98.6
TWR_PNG_001,5G Tower Georgetown,Penang,5G,2024-12-10,22,17.1,875.4,145.8,0.9,-71.2,3576,6165.7,4036,0.9,96.4,98.2
TWR_PNG_002,4G Tower Bayan Lepas,Penang,4G,2024-12-10,8,23.7,399.7,87.8,2.8,-78.7,856,1369.3,978,1.7,98.8,98.4
TWR_PNG_002,4G Tower Bayan Lepas,Penang,4G,2024-12-10,12,29.4,409.3,71.7,4.4,-78.2,1792,3643.0,2277,2.3,99.4,98.1
TWR_PNG_002,4G Tower Bayan Lepas,Penang,4G,2024-12-10,14,24.9,430.9,77.7,2.2,-76.5,871,1570.8,1022,2.4,99.3,99.4
TWR_PNG_002,4G Tower Bayan Lepas,Penang,4G,2024-12-10,18,29.3,380.7,73.0,3.2,-81.5,1246,1887.3,1397,2.6,95.9,98.2
TWR_PNG_002,4G Tower Bayan Lepas,Penang,4G,2024-12-10,20,32.7,346.4,68.8,4.1,-78.7,1478,2530.3,1870,3.2,95.1,98.4
TWR_PNG_002,4G Tower Bayan Lepas,Penang,4G,2024-12-10,22,28.4,481.3,82.1,2.6,-78.8,625,1019.0,752,3.3,98.2,97.3
TWR_PNG_003,4G Tower Butterworth,Penang,4G,2024-12-10,8,23.8,397.6,82.2,2.9,-82.4,875,1733.4,1008,3.0,95.8,97.0
TWR_PNG_003,4G Tower Butterworth,Penang,4G,2024-12-10,12,31.7,393.9,70.5,3.0,-77.2,1053,1963.7,1360,2.6,98.4,99.7
TWR_PNG_003,4G Tower Butterworth,Penang,4G,2024-12-10,14,31.1,419.6,89.0,2.4,-82.8,994,2136.1,1114,1.8,98.7,98.2
TWR_PNG_003,4G Tower Butterworth,Penang,4G,2024-12-10,18,33.3,419.3,71.8,3.2,-76.0,1848,2965.9,2044,3.4,97.0,99.2
TWR_PNG_003,4G Tower Butterworth,Penang,4G,2024-12-10,20,28.2,387.5,78.2,4.1,-80.1,1256,2801.8,1604,3.2,95.4,99.6
TWR_PNG_003,4G Tower Butterworth,Penang,4G,2024-12-10,22,23.1,404.2,83.2,2.8,-76.4,822,1978.6,917,2.8,98.8,98.5
TWR_JHR_001,5G Tower Johor Bahru Central,Johor,5G,2024-12-10,8,17.8,901.0,137.3,0.6,-67.7,2975,5553.1,3577,1.1,95.3,99.7
TWR_JHR_001,5G Tower Johor Bahru Central,Johor,5G,2024-12-10,12,21.2,805.2,113.0,1.6,-76.1,4543,9326.0,5494,1.3,97.6,98.0
TWR_JHR_001,5G Tower Johor Bahru Central,Johor,5G,2024-12-10,14,18.3,864.6,141.2,0.9,-75.3,2657,5840.3,3164,0.7,95.1,99.3
TWR_JHR_001,5G Tower Johor Bahru Central,Johor,5G,2024-12-10,18,13.3,832.3,105.2,0.8,-72.0,4336,9191.3,4822,0.7,97.0,97.8
TWR_JHR_001,5G Tower Johor Bahru Central,Johor,5G,2024-12-10,20,19.5,809.3,108.2,0.6,-72.2,4906,10253.4,5514,0.6,96.2,98.5
TWR_JHR_001,5G Tower Johor Bahru Central,Johor,5G,2024-12-10,22,15.4,795.5,123.2,1.2,-69.3,3088,6090.3,3445,1.3,96.4,97.9
TWR_JHR_002,4G Tower Iskandar Puteri,Johor,4G,2024-12-10,8,27.6,475.5,79.9,2.5,-79.4,1066,1852.2,1285,1.6,97.2,99.5
TWR_JHR_002,4G Tower Iskandar Puteri,Johor,4G,2024-12-10,12,30.4,390.6,72.5,4.3,-77.0,1043,2473.9,1232,2.6,95.4,98.0
TWR_JHR_002,4G Tower Iskandar Puteri,Johor,4G,2024-12-10,14,24.8,471.1,78.7,1.9,-81.0,867,1784.1,1029,2.9,95.8,99.6
TWR_JHR_002,4G Tower Iskandar Puteri,Johor,4G,2024-12-10,18,29.0,410.6,79.2,3.3,-78.4,1353,2833.7,1663,3.7,99.1,97.4
TWR_JHR_002,4G Tower Iskandar Puteri,Johor,4G,2024-12-10,20,32.5,422.9,81.3,3.3,-79.0,1166,2341.6,1427,3.5,97.1,98.5
TWR_JHR_002,4G Tower Iskandar Puteri,Johor,4G,2024-12-10,22,22.2,453.9,78.4,3.3,-79.1,1225,2134.3,1582,2.9,97.4,98.4
TWR_JHR_003,4G Tower Skudai,Johor,4G,2024-12-10,8,28.1,488.3,87.9,2.9,-76.0,942,1743.2,1112,2.9,97.7,98.8
TWR_JHR_003,4G Tower Skudai,Johor,4G,2024-12-10,12,26.5,409.2,83.2,4.4,-76.5,1094,1775.2,1227,2.4,96.4,97.8
TWR_JHR_003,4G Tower Skudai,Johor,4G,2024-12-10,14,30.7,487.0,79.7,2.4,-81.8,766,1686.5,869,1.5,98.9,99.3
TWR_JHR_003,4G Tower Skudai,Johor,4G,2024-12-10,18,30.4,377.5,77.0,3.6,-77.9,1775,3835.1,2006,4.2,98.6,98.6
TWR_JHR_003,4G Tower Skudai,Johor,4G,2024-12-10,20,33.6,434.1,78.9,4.6,-76.0,1417,3180.3,1625,4.3,95.9,98.8
TWR_JHR_003,4G Tower Skudai,Johor,4G,2024-12-10,22,23.3,407.2,78.0,3.1,-81.0,1010,2459.7,1274,2.1,97.3,98.4
TWR_SBH_001,4G Tower Kota Kinabalu,Sabah,4G,2024-12-10,8,26.2,447.5,77.3,3.2,-80.1,870,2126.9,1017,3.5,95.1,98.8
TWR_SBH_001,4G Tower Kota Kinabalu,Sabah,4G,2024-12-10,12,35.1,404.1,70.9,4.7,-76.4,1024,1817.7,1228,3.0,99.3,98.7
TWR_SBH_001,4G Tower Kota Kinabalu,Sabah,4G,2024-12-10,14,27.9,465.5,82.7,1.9,-81.5,987,2212.5,1116,2.5,96.4,99.8
TWR_SBH_001,4G Tower Kota Kinabalu,Sabah,4G,2024-12-10,18,33.0,382.1,81.6,4.9,-79.7,1720,3011.0,2026,3.2,97.1,99.3
TWR_SBH_001,4G Tower Kota Kinabalu,Sabah,4G,2024-12-10,20,26.9,387.4,68.6,4.2,-83.1,1167,2573.6,1356,2.9,98.5,97.9
TWR_SBH_001,4G Tower Kota Kinabalu,Sabah,4G,2024-12-10,22,25.3,417.8,87.7,2.1,-78.3,797,1517.6,879,2.1,99.0,97.1
TWR_SBH_002,4G Tower Sandakan,Sabah,4G,2024-12-10,8,24.8,498.2,84.4,3.1,-77.7,827,1549.9,922,2.6,97.9,97.7
TWR_SBH_002,4G Tower Sandakan,Sabah,4G,2024-12-10,12,27.7,427.1,70.9,4.5,-79.6,1211,2868.9,1509,3.9,97.4,99.4
TWR_SBH_002,4G Tower Sandakan,Sabah,4G,2024-12-10,14,25.6,497.7,79.8,2.3,-80.1,1019,1938.2,1308,2.0,95.4,98.9
TWR_SBH_002,4G Tower Sandakan,Sabah,4G,2024-12-10,18,31.3,434.7,67.4,2.8,-79.3,1403,2793.3,1579,2.3,97.4,97.4
TWR_SBH_002,4G Tower Sandakan,Sabah,4G,2024-12-10,20,25.2,407.4,83.5,3.2,-81.8,1009,1852.9,1185,2.6,96.6,98.6
TWR_SBH_002,4G Tower Sandakan,Sabah,4G,2024-12-10,22,27.7,429.7,78.4,1.9,-81.2,884,2098.0,1042,2.9,95.0,97.5
TWR_SWK_001,4G Tower Kuching,Sarawak,4G,2024-12-10,8,27.4,454.0,85.0,2.2,-80.5,881,2079.6,1120,1.8,98.3,99.1
TWR_SWK_001,4G Tower Kuching,Sarawak,4G,2024-12-10,12,31.8,426.6,80.9,4.7,-79.4,1184,2194.8,1527,4.1,95.5,99.6
TWR_SWK_001,4G Tower Kuching,Sarawak,4G,2024-12-10,14,21.7,450.4,88.4,2.8,-80.5,1061,2197.8,1253,1.4,98.2,98.5
TWR_SWK_001,4G Tower Kuching,Sarawak,4G,2024-12-10,18,29.1,403.8,72.0,4.5,-77.3,1294,3175.5,1625,2.1,95.8,99.8
TWR_SWK_001,4G Tower Kuching,Sarawak,4G,2024-12-10,20,36.4,394.9,82.1,4.8,-79.6,1656,3374.3,2065,3.6,97.7,98.9
TWR_SWK_001,4G Tower Kuching,Sarawak,4G,2024-12-10,22,25.8,447.1,86.7,2.0,-82.2,889,1824.0,1040,3.1,96.7,98.8
TWR_SWK_002,4G Tower Miri,Sarawak,4G,2024-12-10,8,28.5,434.9,91.8,2.4,-79.8,1101,2342.9,1405,2.0,98.9,99.3
TWR_SWK_002,4G Tower Miri,Sarawak,4G,2024-12-10,12,29.6,381.7,75.1,4.0,-78.1,1112,2029.3,1369,3.4,95.7,99.3
TWR_SWK_002,4G Tower Miri,Sarawak,4G,2024-12-10,14,29.4,457.6,85.5,2.3,-80.0,930,2241.7,1069,3.3,97.0,99.1
TWR_SWK_002,4G Tower Miri,Sarawak,4G,2024-12-10,18,31.2,362.6,73.6,3.4,-79.8,1347,2876.4,1490,4.1,98.0,97.6
TWR_SWK_002,4G Tower Miri,Sarawak,4G,2024-12-10,20,26.6,432.0,65.4,2.6,-83.7,1002,1755.0,1168,3.8,96.2,99.1
TWR_SWK_002,4G Tower Miri,Sarawak,4G,2024-12-10,22,26.6,422.0,83.2,3.6,-76.2,979,2169.3,1089,2.3,96.5,98.6
TWR_MLK_001,4G Tower Melaka Central,Melaka,4G,2024-12-10,8,26.4,464.3,89.0,3.9,-77.9,1169,1979.9,1508,3.1,95.4,98.3
TWR_MLK_001,4G Tower Melaka Central,Melaka,4G,2024-12-10,12,35.5,418.4,81.0,2.6,-82.9,1408,2677.9,1639,2.9,95.8,97.8
TWR_MLK_001,4G Tower Melaka Central,Melaka,4G,2024-12-10,14,30.0,444.0,79.9,2.6,-76.5,677,1279.6,785,3.3,97.0,98.1
TWR_MLK_001,4G Tower Melaka Central,Melaka,4G,2024-12-10,18,28.7,463.3,68.6,4.0,-76.9,1596,2397.9,1800,3.3,97.6,97.3
TWR_MLK_001,4G Tower Melaka Central,Melaka,4G,2024-12-10,20,35.0,357.4,74.4,3.0,-77.0,1616,3084.4,2036,3.8,99.3,99.5
TWR_MLK_001,4G Tower Melaka Central,Melaka,4G,2024-12-10,22,23.9,466.4,85.5,2.7,-79.6,1090,1870.7,1392,2.3,99.4,97.1
TWR_IPH_001,4G Tower Ipoh,Perak,4G,2024-12-10,8,23.8,477.1,82.3,3.3,-75.6,950,1635.8,1110,2.1,96.6,97.4
TWR_IPH_001,4G Tower Ipoh,Perak,4G,2024-12-10,12,32.9,436.1,79.2,3.0,-76.9,1614,3869.6,1823,2.8,97.1,97.5
TWR_IPH_001,4G Tower Ipoh,Perak,4G,2024-12-10,14,27.4,482.4,85.2,2.6,-79.5,1227,2173.0,1505,2.6,99.1,97.1
TWR_IPH_001,4G Tower Ipoh,Perak,4G,2024-12-10,18,32.7,426.8,78.7,4.2,-77.1,927,1813.9,1067,2.4,95.5,97.2
TWR_IPH_001,4G Tower Ipoh,Perak,4G,2024-12-10,20,27.0,433.3,79.7,4.0,-81.0,1408,3465.2,1764,1.9,96.1,99.0
TWR_IPH_001,4G Tower Ipoh,Perak,4G,2024-12-10,22,21.5,464.6,87.8,2.7,-80.1,753,1702.6,870,2.3,96.3,99.4
TWR_IPH_002,4G Tower Taiping,Perak,4G,2024-12-10,8,29.1,408.9,87.0,3.3,-79.7,1016,2096.9,1179,2.7,95.5,98.0
TWR_IPH_002,4G Tower Taiping,Perak,4G,2024-12-10,12,33.5,381.4,68.6,3.8,-78.0,1199,2633.7,1452,2.2,98.3,97.8
TWR_IPH_002,4G Tower Taiping,Perak,4G,2024-12-10,14,29.9,423.5,83.2,3.0,-79.4,909,1806.5,1009,2.1,98.1,97.3
TWR_IPH_002,4G Tower Taiping,Perak,4G,2024-12-10,18,29.0,367.1,83.4,3.5,-79.5,1738,4130.7,2141,2.0,96.8,97.0
TWR_IPH_002,4G Tower Taiping,Perak,4G,2024-12-10,20,27.6,397.6,79.6,4.4,-78.5,1709,3817.0,1915,2.4,97.4,98.6
TWR_IPH_002,4G Tower Taiping,Perak,4G,2024-12-10,22,26.5,485.9,88.6,2.9,-81.6,1175,2440.9,1381,2.2,95.4,97.4
TWR_KL_001,5G Tower KLCC,Kuala Lumpur,5G,2024-12-11,8,13.7,825.4,140.9,0.9,-72.2,3064,7093.2,3671,0.7,96.8,98.7
TWR_KL_001,5G Tower KLCC,Kuala Lumpur,5G,2024-12-11,12,16.9,823.0,117.2,1.1,-71.1,4836,8576.4,5419,0.9,97.7,97.6
TWR_KL_001,5G Tower KLCC,Kuala Lumpur,5G,2024-12-11,14,16.2,899.8,133.3,1.1,-73.1,3637,6820.5,4022,0.7,95.7,97.9
TWR_KL_001,5G Tower KLCC,Kuala Lumpur,5G,2024-12-11,18,18.1,841.2,116.3,0.8,-68.1,5185,10193.7,6328,0.6,99.2,99.4
TWR_KL_001,5G Tower KLCC,Kuala Lumpur,5G,2024-12-11,20,14.1,770.0,121.3,0.9,-73.8,5895,14645.9,6638,1.4,97.8,97.3
TWR_KL_001,5G Tower KLCC,Kuala Lumpur,5G,2024-12-11,22,13.7,884.4,129.0,0.6,-73.4,3874,7159.7,4433,1.2,97.7,99.3
TWR_KL_002,5G Tower Bukit Bintang,Kuala Lumpur,5G,2024-12-11,8,13.4,893.3,124.4,1.0,-67.5,3524,5755.0,4199,0.9,97.3,97.7
TWR_KL_002,5G Tower Bukit Bintang,Kuala Lumpur,5G,2024-12-11,12,14.2,865.7,131.7,0.4,-71.8,4073,7436.4,5133,1.1,98.7,99.4
TWR_KL_002,5G Tower Bukit Bintang,Kuala Lumpur,5G,2024-12-11,14,12.0,774.7,143.7,0.5,-71.9,2920,5435.1,3513,1.0,95.7,99.8
TWR_KL_002,5G Tower Bukit Bintang,Kuala Lumpur,5G,2024-12-11,18,21.2,773.0,124.3,1.2,-76.3,4896,11178.2,5979,1.0,96.9,99.1
TWR_KL_002,5G Tower Bukit Bintang,Kuala Lumpur,5G,2024-12-11,20,16.7,753.9,120.5,1.1,-69.5,4961,8363.5,6065,1.4,99.1,97.7
TWR_KL_002,5G Tower Bukit Bintang,Kuala Lumpur,5G,2024-12-11,22,15.4,922.1,126.8,0.5,-71.4,3418,6333.5,4010,0.4,99.1,99.5
TWR_KL_003,5G Tower Mont Kiara,Kuala Lumpur,5G,2024-12-11,8,12.3,859.9,151.7,1.0,-76.5,3159,7785.9,3860,1.1,98.1,97.4
TWR_KL_003,5G Tower Mont Kiara,Kuala Lumpur,5G,2024-12-11,12,22.4,794.1,114.3,1.4,-70.2,5725,9408.5,7261,0.6,97.5,97.0
TWR_KL_003,5G Tower Mont Kiara,Kuala Lumpur,5G,2024-12-11,14,13.4,904.3,130.3,1.0,-68.2,2807,5444.2,3466,0.8,98.7,98.7
TWR_KL_003,5G Tower Mont Kiara,Kuala Lumpur,5G,2024-12-11,18,20.8,725.4,113.1,0.9,-76.2,4895,8202.5,6223,0.7,97.6,99.1
TWR_KL_003,5G Tower Mont Kiara,Kuala Lumpur,5G,2024-12-11,20,16.0,823.0,119.6,1.5,-72.6,4870,7420.3,5727,1.0,96.7,97.4
TWR_KL_003,5G Tower Mont Kiara,Kuala Lumpur,5G,2024-12-11,22,18.8,890.6,128.6,0.8,-69.0,2298,5106.4,2645,0.4,96.0,98.3
TWR_KL_004,5G Tower Cheras,Kuala Lumpur,5G,2024-12-11,8,14.6,916.1,124.6,1.1,-70.8,2687,4430.7,3026,1.4,98.3,97.3
TWR_KL_004,5G Tower Cheras,Kuala Lumpur,5G,2024-12-11,12,16.4,737.8,122.3,0.8,-72.3,5500,8561.7,6121,0.9,97.9,99.7
TWR_KL_004,5G Tower Cheras,Kuala Lumpur,5G,2024-12-11,14,15.9,932.3,130.0,0.3,-71.2,3214,5989.2,4099,0.7,95.8,99.2
TWR_KL_004,5G Tower Cheras,Kuala Lumpur,5G,2024-12-11,18,20.6,770.7,130.8,1.1,-69.5,3133,7599.4,3702,1.0,97.5,98.2
TWR_KL_004,5G Tower Cheras,Kuala Lumpur,5G,2024-12-11,20,14.4,767.2,112.2,0.7,-70.1,3253,5253.8,4064,0.7,98.0,98.9
TWR_KL_004,5G Tower Cheras,Kuala Lumpur,5G,2024-12-11,22,15.0,802.2,146.8,0.9,-74.2,3392,5111.1,3845,0.9,97.3,99.1
TWR_KL_005,4G Tower Ampang,Kuala Lumpur,4G,2024-12-11,8,25.6,493.3,84.1,1.9,-79.0,900,1854.8,1002,1.8,95.6,98.3
TWR_KL_005,4G Tower Ampang,Kuala Lumpur,4G,2024-12-11,12,31.0,378.7,67.8,3.0,-78.8,1117,2518.2,1390,2.4,97.5,98.4
TWR_KL_005,4G Tower Ampang,Kuala Lumpur,4G,2024-12-11,14,24.2,407.4,78.0,3.1,-77.5,749,1284.6,962,1.7,97.3,98.6
TWR_KL_005,4G Tower Ampang,Kuala Lumpur,4G,2024-12-11,18,34.1,402.0,75.3,2.4,-81.4,1338,3083.7,1661,3.7,97.9,97.9
TWR_KL_005,4G Tower Ampang,Kuala Lumpur,4G,2024-12-11,20,25.6,389.9,70.6,4.3,-77.4,942,2193.9,1171,3.8,95.9,97.3
TWR_KL_005,4G Tower Ampang,Kuala Lumpur,4G,2024-12-11,22,27.9,405.6,86.2,2.2,-77.7,874,1349.1,1095,2.7,97.2,97.9
TWR_SEL_001,5G Tower Shah Alam,Selangor,5G,2024-12-11,8,15.9,844.9,142.1,0.7,-73.3,2565,4969.7,3011,0.9,98.3,98.6
TWR_SEL_001,5G Tower Shah Alam,Selangor,5G,2024-12-11,12,19.7,701.7,122.4,1.1,-74.0,5415,9037.4,6291,0.6,96.6,97.2
TWR_SEL_001,5G Tower Shah Alam,Selangor,5G,2024-12-11,14,13.2,861.9,135.0,0.8,-73.0,3010,7296.9,3779,0.7,99.4,99.3
TWR_SEL_001,5G Tower Shah Alam,Selangor,5G,2024-12-11,18,17.3,856.3,119.4,0.4,-71.8,4273,7371.5,4755,0.6,95.7,99.8
TWR_SEL_001,5G Tower Shah Alam,Selangor,5G,2024-12-11,20,14.9,797.4,113.0,0.8,-66.9,4830,8956.4,5804,1.7,96.6,99.4
TWR_SEL_001,5G Tower Shah Alam,Selangor,5G,2024-12-11,22,17.4,848.3,140.1,0.8,-73.1,1956,3190.0,2253,0.9,95.4,97.5
TWR_SEL_002,5G Tower Petaling Jaya,Selangor,5G,2024-12-11,8,16.6,883.0,128.3,0.4,-70.7,2836,6019.6,3167,1.3,99.4,97.8
TWR_SEL_002,5G Tower Petaling Jaya,Selangor,5G,2024-12-11,12,21.6,812.2,122.5,1.4,-68.8,4365,7549.0,5523,1.6,96.9,99.2
TWR_SEL_002,5G Tower Petaling Jaya,Selangor,5G,2024-12-11,14,18.3,818.2,121.1,0.8,-73.1,2651,4309.1,2918,1.0,95.0,98.0
TWR_SEL_002,5G Tower Petaling Jaya,Selangor,5G,2024-12-11,18,17.4,735.6,126.0,1.1,-70.2,4379,10874.4,4872,1.5,97.2,99.7
TWR_SEL_002,5G Tower Petaling Jaya,Selangor,5G,2024-12-11,20,18.8,785.7,115.0,0.8,-75.4,5035,12286.5,5619,0.6,97.0,98.7
TWR_SEL_002,5G Tower Petaling Jaya,Selangor,5G,2024-12-11,22,15.7,888.1,125.4,1.3,-71.3,3344,7837.0,4262,1.3,96.4,97.9
TWR_SEL_003,5G Tower Subang Jaya,Selangor,5G,2024-12-11,8,19.0,924.6,142.2,0.6,-72.4,2809,5005.0,3517,0.9,95.1,97.9
TWR_SEL_003,5G Tower Subang Jaya,Selangor,5G,2024-12-11,12,20.9,746.8,117.5,1.2,-70.5,5341,13096.6,6295,0.8,99.1,99.4
TWR_SEL_003,5G Tower Subang Jaya,Selangor,5G,2024-12-11,14,15.5,891.8,144.8,0.8,-69.5,1875,3813.9,2195,0.9,98.1,97.8
TWR_SEL_003,5G Tower Subang Jaya,Selangor,5G,2024-12-11,18,22.3,855.9,116.4,0.9,-69.0,3522,7886.0,4126,1.5,97.0,98.0
TWR_SEL_003,5G Tower Subang Jaya,Selangor,5G,2024-12-11,20,15.1,754.8,126.4,1.0,-72.3,4135,6770.8,5154,0.9,98.9,98.6
TWR_SEL_003,5G Tower Subang Jaya,Selangor,5G,2024-12-11,22,17.4,931.5,144.2,0.7,-72.0,3429,6277.4,4249,0.8,97.9,98.2
TWR_SEL_004,4G Tower Klang,Selangor,4G,2024-12-11,8,29.2,459.1,90.9,1.6,-78.3,793,1631.5,941,2.2,96.9,98.4
TWR_SEL_004,4G Tower Klang,Selangor,4G,2024-12-11,12,30.3,467.1,76.7,4.4,-79.2,1209,2676.0,1476,2.7,97.4,99.0
TWR_SEL_004,4G Tower Klang,Selangor,4G,2024-12-11,14,24.3,497.3,84.8,3.2,-82.7,939,1696.9,1191,1.9,97.5,98.8
TWR_SEL_004,4G Tower Klang,Selangor,4G,2024-12-11,18,35.2,472.9,76.0,3.4,-78.3,1430,3475.2,1607,2.9,96.3,98.4
TWR_SEL_004,4G Tower Klang,Selangor,4G,2024-12-11,20,32.8,421.3,68.6,3.9,-81.4,1655,4055.2,1950,3.7,98.7,99.3
TWR_SEL_004,4G Tower Klang,Selangor,4G,2024-12-11,22,28.5,445.1,75.1,3.6,-78.7,774,1760.9,953,2.7,96.3,99.6
TWR_SEL_005,4G Tower Kajang,Selangor,4G,2024-12-11,8,27.1,428.9,77.0,3.2,-78.4,799,1668.1,983,3.1,97.4,97.9
TWR_SEL_005,4G Tower Kajang,Selangor,4G,2024-12-11,12,33.3,391.9,79.9,3.4,-75.8,1762,3043.5,2269,3.5,95.6,98.3
TWR_SEL_005,4G Tower Kajang,Selangor,4G,2024-12-11,14,28.1,457.1,76.9,2.5,-76.6,1282,2149.2,1514,2.2,99.1,98.5
TWR_SEL_005,4G Tower Kajang,Selangor,4G,2024-12-11,18,27.2,432.5,81.0,4.0,-78.2,1060,2104.7,1172,3.3,96.5,97.1
TWR_SEL_005,4G Tower Kajang,Selangor,4G,2024-12-11,20,33.9,358.8,73.9,3.6,-81.9,1584,2728.4,1915,2.3,98.9,99.3
TWR_SEL_005,4G Tower Kajang,Selangor,4G,2024-12-11,22,31.1,424.1,88.3,3.1,-83.0,745,1321.9,960,2.4,98.9,97.6
TWR_PNG_001,5G Tower Georgetown,Penang,5G,2024-12-11,8,16.8,812.9,124.4,0.5,-70.6,3217,5341.3,3914,0.5,96.6,98.7
TWR_PNG_001,5G Tower Georgetown,Penang,5G,2024-12-11,12,16.2,892.0,129.3,1.3,-70.2,3778,8181.4,4590,1.0,95.8,97.1
TWR_PNG_001,5G Tower Georgetown,Penang,5G,2024-12-11,14,12.4,887.9,137.8,0.7,-67.5,1975,3355.2,2202,0.8,96.6,97.6
TWR_PNG_001,5G Tower Georgetown,Penang,5G,2024-12-11,18,20.0,753.0,128.2,1.2,-69.2,3302,7052.5,4127,1.5,97.3,98.3
TWR_PNG_001,5G Tower Georgetown,Penang,5G,2024-12-11,20,18.6,856.8,134.5,1.6,-70.0,5071,10416.1,6506,0.6,96.1,99.5
TWR_PNG_001,5G Tower Georgetown,Penang,5G,2024-12-11,22,13.1,842.8,129.2,0.4,-70.8,2384,3657.2,3053,0.4,96.2,99.9
TWR_PNG_002,4G Tower Bayan Lepas,Penang,4G,2024-12-11,8,28.1,410.7,78.5,3.3,-81.8,805,1683.8,934,2.6,95.2,98.2
TWR_PNG_002,4G Tower Bayan Lepas,Penang,4G,2024-12-11,12,27.6,443.3,70.2,2.7,-80.0,1512,3446.3,1774,3.8,98.0,97.3
TWR_PNG_002,4G Tower Bayan Lepas,Penang,4G,2024-12-11,14,21.1,462.6,81.8,1.7,-75.9,1132,2364.2,1455,1.8,98.8,98.0
TWR_PNG_002,4G Tower Bayan Lepas,Penang,4G,2024-12-11,18,30.4,408.4,67.2,2.5,-77.8,1124,1977.5,1335,3.3,98.9,98.9
TWR_PNG_002,4G Tower Bayan Lepas,Penang,4G,2024-12-11,20,28.0,432.1,77.9,2.9,-78.5,1620,3793.5,2072,2.2,99.3,97.5
TWR_PNG_002,4G Tower Bayan Lepas,Penang,4G,2024-12-11,22,25.3,489.3,77.2,2.4,-80.8,771,1273.5,982,1.9,99.1,97.4
TWR_PNG_003,4G Tower Butterworth,Penang,4G,2024-12-11,8,25.6,447.6,90.5,2.1,-77.9,812,1420.0,939,2.0,95.1,99.7
TWR_PNG_003,4G Tower Butterworth,Penang,4G,2024-12-11,12,34.1,426.5,80.0,2.6,-76.9,1390,2228.0,1707,4.3,99.3,97.3
TWR_PNG_003,4G Tower Butterworth,Penang,4G,2024-12-11,14,25.6,443.4,75.1,3.3,-78.7,776,1444.2,966,2.9,95.6,98.9
TWR_PNG_003,4G Tower Butterworth,Penang,4G,2024-12-11,18,33.1,415.4,66.7,3.4,-75.1,1300,2841.7,1496,2.2,99.0,97.7
TWR_PNG_003,4G Tower Butterworth,Penang,4G,2024-12-11,20,30.9,415.2,77.7,2.6,-81.1,1311,2464.1,1526,3.4,95.6,98.2
TWR_PNG_003,4G Tower Butterworth,Penang,4G,2024-12-11,22,30.1,482.2,83.0,3.2,-79.2,710,1761.5,832,2.6,95.6,97.1
TWR_JHR_001,5G Tower Johor Bahru Central,Johor,5G,2024-12-11,8,14.2,887.4,120.9,0.4,-71.5,2698,5105.1,3002,0.5,96.3,97.2
TWR_JHR_001,5G Tower Johor Bahru Central,Johor,5G,2024-12-11,12,14.9,703.5,117.6,1.3,-71.7,3037,5419.2,3633,0.8,99.3,99.1
TWR_JHR_001,5G Tower Johor Bahru Central,Johor,5G,2024-12-11,14,18.1,830.0,135.7,0.9,-75.5,1907,4558.7,2326,1.0,97.6,98.7
TWR_JHR_001,5G Tower Johor Bahru Central,Johor,5G,2024-12-11,18,20.6,753.9,116.0,1.0,-67.8,4718,9420.3,5208,1.7,96.4,97.4
TWR_JHR_001,5G Tower Johor Bahru Central,Johor,5G,2024-12-11,20,19.1,758.9,104.2,1.1,-69.6,3791,7107.7,4607,1.6,97.6,99.0
TWR_JHR_001,5G Tower Johor Bahru Central,Johor,5G,2024-12-11,22,15.3,801.0,138.8,0.6,-70.6,4317,8017.6,5568,1.1,96.5,97.6
TWR_JHR_002,4G Tower Iskandar Puteri,Johor,4G,2024-12-11,8,25.1,503.5,84.6,2.1,-79.8,1024,2392.8,1207,3.3,99.1,97.7
TWR_JHR_002,4G Tower Iskandar Puteri,Johor,4G,2024-12-11,12,33.0,370.9,75.2,2.5,-78.3,1448,2744.6,1810,2.2,96.7,97.2
TWR_JHR_002,4G Tower Iskandar Puteri,Johor,4G,2024-12-11,14,22.2,500.5,83.9,3.9,-78.5,1049,1827.6,1296,2.2,96.8,97.6
TWR_JHR_002,4G Tower Iskandar Puteri,Johor,4G,2024-12-11,18,29.8,408.1,77.8,2.6,-80.7,1510,3118.5,1938,2.4,98.6,97.6
